Time,Pressure
1762158758.690506,997.586746
1762158759.751943,997.596207
1762158760.813343,997.605667
1762158761.874783,997.611694
1762158762.936188,997.617874
1762158763.997560,997.622604
1762158765.058930,997.625046
1762158766.120340,997.628021
1762158767.181722,997.633286
1762158768.243141,997.639237
1762158769.304525,997.646179
1762158770.365893,997.653503
1762158771.427245,997.661591
1762158772.488545,997.664642
1762158773.549869,997.668381
1762158774.611155,997.668381
1762158775.672456,997.668076
1762158776.733742,997.668076
1762158777.795035,997.668076
1762158778.856360,997.668991
1762158779.917647,997.669907
1762158780.978970,997.672501
1762158782.040276,997.675858
1762158783.101572,997.678604
1762158784.162838,997.684021
1762158785.224052,997.687988
1762158786.285306,997.689438
1762158787.346553,997.690201
1762158788.407770,997.694168
1762158789.468984,997.698593
1762158790.530201,997.702103
1762158791.591390,997.707443
1762158792.652562,997.716522
1762158793.713770,997.726364
1762158794.775022,997.730179
1762158795.836230,997.736130
1762158796.897425,997.742386
1762158797.958607,997.745972
1762158799.019780,997.747803
1762158800.080970,997.749100
1762158801.142162,997.752228
1762158802.203352,997.752533
1762158803.264542,997.753448
1762158804.325708,997.753754
1762158805.386904,997.758179
1762158806.448034,997.758713
1762158807.509179,997.760086
1762158808.570320,997.760086
1762158809.631473,997.758713
1762158810.692623,997.758713
1762158811.753785,997.759476
1762158812.814947,997.761307
1762158813.876112,997.763977
1762158814.937262,997.770462
1762158815.998337,997.770462
1762158817.059431,997.768326
1762158818.120451,997.766571
1762158819.181483,997.759399
1762158820.242543,997.748718
1762158821.303556,997.748718
1762158822.364596,997.754517
1762158823.425595,997.764206
1762158824.486623,997.777557
1762158825.547651,997.792511
1762158826.608686,997.792511
1762158827.669730,997.792129
1762158828.730737,997.782974
1762158829.791781,997.777100
1762158830.852788,997.770157
1762158831.913797,997.765503
1762158832.974813,997.765503
1762158834.035811,997.776718
1762158835.096841,997.781220
1762158836.157814,997.787399
1762158837.218797,997.792969
1762158838.279750,997.801666
1762158839.340709,997.803574
1762158840.401660,997.803574
1762158841.462595,997.801666
1762158842.523512,997.801209
1762191473.421593,995.794220
1762191474.459479,995.802460
1762191475.497401,995.806732
1762191476.535352,995.806732
1762191477.573336,995.806732
1762191478.611326,995.808792
1762191479.123460,995.808792
1762191480.161461,995.802231
1762191481.199431,995.787125
1762191482.237434,995.766754
1762191483.275445,995.750198
1762191484.313408,995.734100
1762191485.351386,995.713119
1762191486.389341,995.705185
1762191487.427269,995.704269
1762191488.465210,995.697861
1762191489.503155,995.697861
1762191490.541111,995.704193
1762191491.579110,995.720673
1762191492.617117,995.740356
1762191493.655095,995.765228
1762191494.693071,995.782242
1762191495.731056,995.797348
1762191496.769077,995.800247
1762191497.807055,995.800247
1762191498.845022,995.795212
1762191499.882971,995.791397
1762191500.920913,995.783691
1762191501.958870,995.779953
1762191502.996847,995.774689
1762191504.034808,995.767899
1762191504.892579,995.761566
1762191505.721537,995.755081
1762191506.550497,995.748825
1762191507.379462,995.741806
1762191508.208403,995.735779
1762191509.037345,995.734482
1762191509.866265,995.734482
1762191510.695196,995.737686
1762191511.524132,995.743027
1762191512.353015,995.746536
1762191513.181919,995.751114
1762191514.010847,995.754700
1762191514.839774,995.757446
1762191515.668705,995.761261
1762191516.497644,995.765457
1762191517.326593,995.766907
1762191518.155524,995.765457
1762191518.984452,995.765381
1762191519.813399,995.764465
1762191520.642370,995.762024
1762191521.471308,995.759582
1762191522.300195,995.742264
1762191523.129087,995.722733
1762191523.957992,995.701675
1762191524.786901,995.686493
1762191525.615813,995.669022
1762191526.444697,995.669022
1762191527.273547,995.671845
1762191528.102392,995.676117
1762191528.931230,995.677490
1762191529.760092,995.678330
1762191530.588966,995.679474
1762191531.417823,995.680313
1762191532.246661,995.680008
1762191533.075543,995.685425
1762191533.904428,995.685425
1762191534.733317,995.685425
1762191535.562207,995.697937
1762191536.391106,995.704804
1762191537.219955,995.729141
1762191538.048816,995.750732
1762191538.877668,995.783844
1762191539.706527,995.815048
1762191540.535398,995.837326
1762191541.364282,995.846405
1762191542.193132,995.846558
1762191543.021995,995.846558
1762191543.850853,995.824432
1762191544.679734,995.818939
1762191545.508579,995.799637
1762191546.337405,995.799103
1762191547.166251,995.799103
1762191547.995116,995.814972
1762191548.823921,995.815964
1762191549.652725,995.838928
1762191550.481538,995.852127
1762191551.310377,995.862122
1762191552.139206,995.873261
1762191552.968025,995.876617
1762191553.796868,995.881805
1762191554.625717,995.889130
1762191555.454579,995.896912
1762191556.283364,995.912018
1762191557.112131,995.940094
1762191557.940907,995.967560
1762191558.769723,995.992050
1762191559.598566,996.016541
1762191560.427405,996.036530
1762191561.256186,996.062241
1762191562.084991,996.083832
1762191562.913791,996.118317
1762191563.742615,996.154709
1762191564.571423,996.184463
1762191565.400200,996.205139
1762191566.228992,996.224136
1762191567.057781,996.228256
1762191567.886583,996.228256
1762191568.715333,996.225357
1762191569.544116,996.217804
1762191570.372891,996.202621
1762191571.201615,996.186600
1762191572.030322,996.164551
1762191572.859072,996.140900
1762191573.687842,996.123428
1762191574.516591,996.117020
1762191575.345356,996.117020
1762191576.174078,996.121368
1762191577.002844,996.121368
1762191577.831533,996.114349
1762191578.660256,996.107864
1762191579.488990,996.103744
1762191580.317692,996.099396
1762191581.146422,996.099396
1762191581.975125,996.109772
1762191582.803815,996.115570
1762191583.632522,996.117248
1762191584.461217,996.117248
1762191585.289894,996.128235
1762191586.118557,996.132660
1762191586.947259,996.132889
1762191587.775981,996.143646
1762191588.604690,996.145554
1762191589.433382,996.145554
1762191590.262090,996.143188
1762191591.090805,996.140137
1762252078.961420,997.433548
1762252079.990336,997.432251
1762252081.019205,997.433548
1762252082.048094,997.440643
1762252083.076998,997.464676
1762252083.274566,997.486496
1762252084.336637,997.487412
1762252085.398664,997.512588
1762252086.460658,997.539139
1762252087.522703,997.557754
1762252088.584719,997.576294
1762252089.646736,997.593231
1762252090.708753,997.612076
1762252091.770733,997.627487
1762252092.832738,997.643433
1762252093.894724,997.658386
1762252094.956672,997.669754
1762252096.018652,997.678375
1762252097.080593,997.689133
1762252098.142525,997.699890
1762252099.204470,997.708511
1762252100.266377,997.718506
1762252101.328297,997.725983
1762252102.390160,997.733612
1762252103.452039,997.740402
1762252104.513932,997.748718
1762252105.575853,997.759933
1762252106.637779,997.768021
1762252107.699686,997.777252
1762252108.761607,997.785263
1762252109.823522,997.794266
1762252110.885409,997.799759
1762252111.947255,997.806625
1762252113.009111,997.811890
1762252114.070970,997.816772
1762252115.132831,997.816925
1762252116.194684,997.819901
1762252117.256484,997.823791
1762252118.318295,997.829666
1762252119.380119,997.837372
1762252120.441963,997.847138
1762252121.503792,997.854767
1762252122.565609,997.862091
1762252123.627413,997.869339
1762252124.689210,997.873306
1762252125.751008,997.879410
1762252126.812787,997.883072
1762252127.874550,997.890167
1762252128.936330,997.894592
1762252129.998128,997.902069
1762252131.059902,997.907867
1762252132.121691,997.914047
1762252133.183480,997.917786
1762252134.245259,997.922821
1762252135.307022,997.928314
1762252136.368853,997.930832
1762252137.430599,997.933578
1762252138.492326,997.934189
1762252139.554070,997.935333
1762252140.615812,997.936172
1762252141.677527,997.936172
1762252142.739198,997.940826
1762252143.800872,997.943115
1762252144.862537,997.945328
1762252145.924228,997.948914
1762252146.985863,997.949219
1762252148.047487,997.950287
1762252149.109152,997.949371
1762252150.170826,997.950287
1762252151.232508,997.953796
1762252152.294177,997.956619
1762252153.355836,997.961578
1762252154.417487,997.964783
1762252155.479125,997.968826
1762252156.540768,997.970810
1762252157.602346,997.971268
1762252158.663913,997.974091
1762252159.725400,997.975693
1762252160.786883,997.978210
1762252161.848421,997.978592
1762252162.909956,997.978897
1762252163.971472,997.979126
1762252165.033026,997.979126
1762252166.094559,997.980423
1762252167.156082,997.982407
1762252168.217599,997.986298
1762252169.279115,997.992706
1762252170.340597,997.996597
1762252171.402111,997.997818
1762252172.463649,997.997818
1762252173.525146,997.994995
1762252174.586635,997.988892
1762252175.648109,997.983704
1762252176.709575,997.977142
1762252177.771020,997.975845
1762252178.832467,997.973251
1762252179.893895,997.972412
1762252180.955326,997.966919
1762252182.016745,997.960663
1762252183.078131,997.952957
1762252184.139565,997.942276
1762252185.200942,997.931442
1762252186.262345,997.914505
1762252187.323759,997.894134
1762252188.385106,997.873154
1762252189.446452,997.858429
1762252190.507816,997.846069
1762252191.569151,997.837677
1762252192.630520,997.835693
1762252193.691877,997.832489
1762252194.753207,997.823181
1762252195.814580,997.811584
1762277644.218528,996.504669
1762277645.246684,996.509628
1762277646.274837,996.514587
1762277647.302996,996.519241
1762277648.331129,996.519470
1762277648.529735,996.523666
1762277649.591093,996.525421
1762277650.652473,996.530228
1762277651.713886,996.534424
1762277652.775260,996.537094
1762277653.836629,996.541214
1762277654.897979,996.542587
1762277655.959378,996.542587
1762277657.020759,996.542587
1762277658.082152,996.543427
1762277659.143528,996.543427
1762277660.204853,996.543961
1762277661.266202,996.545029
1762277662.327544,996.545639
1762277663.388860,996.546555
1762277664.450188,996.546555
1762277665.511524,996.545487
1762277666.572867,996.545487
1762277667.634185,996.546173
1762277668.695487,996.548920
1762277669.756775,996.548920
1762277670.818076,996.546478
1762277671.879347,996.540222
1762277672.940642,996.531067
1762277674.001948,996.522446
1762277675.063204,996.513443
1762277676.124493,996.513443
1762277677.185794,996.516571
1762277678.247072,996.524048
1762277679.308332,996.531906
1762277680.369581,996.545181
1762277681.430812,996.554184
1762277682.492037,996.555862
1762277683.553255,996.555862
1762277684.614447,996.552429
1762277685.675613,996.549530
1762277686.736783,996.547089
1762277687.798006,996.547012
1762277688.859187,996.547012
1762277689.920374,996.547012
1762277690.981646,996.545029
1762277692.042919,996.543884
1762277693.104140,996.539230
1762277694.165337,996.532974
1762277695.226546,996.528168
1762277696.287782,996.521606
1762277697.349039,996.512451
1762277698.410289,996.505814
1762277699.471547,996.500092
1762277700.532765,996.493378
1762277701.593922,996.488037
1762277702.655081,996.487579
1762277703.716241,996.487579
1762277704.777393,996.488495
1762277705.838668,996.493607
1762277706.899930,996.500854
1762277707.961149,996.508331
1762277709.022377,996.516418
1762277710.083603,996.527176
1762277711.144811,996.538315
1762277712.206040,996.548462
1762277713.267238,996.558762
1762277714.328450,996.569824
1762277715.389650,996.578140
1762277716.450856,996.587601
1762277717.512076,996.597824
1762277718.573235,996.605148
1762277719.634420,996.615753
1762277720.695622,996.623764
1762277721.756818,996.631699
1762277722.817979,996.641083
1762277723.879155,996.652756
1762277724.940326,996.661072
1762277726.001502,996.669617
1762277727.062647,996.679382
1762277728.123799,996.686859
1762277729.184949,996.695480
1762277730.246072,996.705170
1762277731.307176,996.715393
1762277732.368243,996.725998
1762277733.429304,996.737137
1762277734.490386,996.745834
1762277735.551444,996.756058
1762277736.612486,996.764221
1762277737.673506,996.772842
1762277738.734527,996.783524
1762277739.795608,996.793823
1762277740.856659,996.800537
1762277741.917672,996.807785
1762277742.978724,996.815491
1762277744.039754,996.819229
1762277745.100783,996.822205
1762277746.161808,996.826935
1762277747.222775,996.829453
1762277748.283778,996.834412
1762277749.344786,996.837616
1762277750.405789,996.839294
1762277751.466801,996.841278
1762277752.527778,996.841278
1762277753.588777,996.840134
1762277754.649745,996.840134
1762277755.710748,996.839752
1762277756.771757,996.840515
1762277757.832742,996.841049
1762277758.893723,996.843872
1762277759.954663,996.845322
1762277761.015584,996.845322
1762332251.553078,994.451752
1762332252.581576,994.449616
1762332253.610115,994.447556
1762332254.638644,994.445496
1762332255.667174,994.445496
1762332255.865301,994.446487
1762332256.926983,994.448090
1762332257.988676,994.450455
1762332259.050371,994.455261
1762332260.112002,994.460678
1762332261.173668,994.463119
1762332262.235362,994.466400
1762332263.297050,994.469223
1762332264.358758,994.471817
1762332265.420445,994.476395
1762332266.482094,994.483490
1762332267.543752,994.491272
1762332268.605407,994.503174
1762332269.667059,994.517059
1762332270.728705,994.528198
1762332271.790331,994.540253
1762332272.851930,994.552841
1762332273.913517,994.562607
1762332274.975142,994.569092
1762332276.036756,994.577866
1762332277.098352,994.584122
1762332278.159898,994.590530
1762332279.221465,994.595489
1762332280.283074,994.600677
1762332281.344669,994.604874
1762332282.406253,994.612503
1762332283.467812,994.617157
1762332284.529359,994.623489
1762332285.590902,994.630280
1762332286.652419,994.639511
1762332287.713998,994.645462
1762332288.775569,994.654007
1762332289.837081,994.662933
1762332290.898594,994.669647
1762332291.960152,994.676056
1762332293.021676,994.682541
1762332294.083211,994.690323
1762332295.144764,994.695511
1762332296.206304,994.703903
1762332297.267859,994.712906
1762332298.329372,994.720001
1762332299.390890,994.729614
1762332300.452388,994.741287
1762332301.513863,994.753113
1762332302.575367,994.767685
1762332303.636833,994.782028
1762332304.698310,994.796143
1762332305.759813,994.811096
1762332306.821331,994.824905
1762332307.882839,994.838409
1762332308.944383,994.853439
1762332310.005881,994.869232
1762332311.067409,994.884949
1762332312.128829,994.901123
1762332313.190274,994.917374
1762332314.251642,994.929886
1762332315.312997,994.940109
1762332316.374339,994.946518
1762332317.435665,994.952316
1762332318.496990,994.957886
1762332319.558313,994.965057
1762332320.619606,994.971466
1762332321.680942,994.976349
1762332322.742270,994.984207
1762332323.803610,994.988937
1762332324.864953,994.990387
1762332325.926306,994.995804
1762332326.987627,995.001907
1762332328.048947,995.007248
1762332329.110259,995.012817
1762332330.171586,995.021362
1762332331.232886,995.027847
1762332332.294182,995.032883
1762332333.355474,995.037384
1762332334.416773,995.041199
1762332335.478070,995.043030
1762332336.539368,995.046692
1762332337.600649,995.052567
1762332338.661930,995.055542
1762332339.723220,995.058517
1762332340.784508,995.064011
1762332341.845768,995.068512
1762332342.907073,995.072556
1762332343.968311,995.077362
1762332345.029612,995.083847
1762332346.090856,995.089951
1762332347.152072,995.096817
1762332348.213339,995.102081
1762332349.274616,995.109405
1762332350.335855,995.114822
1762332351.397059,995.117874
1762332352.458264,995.121307
1762332353.519462,995.124741
1762332354.580655,995.127106
1762332355.641862,995.131912
1762332356.703047,995.136108
1762332357.764248,995.141296
1762332358.825458,995.146103
1762332359.886637,995.152206
1762332360.947802,995.152206
1762332362.008937,995.149460
1762332363.070096,995.146713
1762332364.131277,995.146713
1762332365.192415,995.148468
1762332366.253558,995.151825
1762332367.314698,995.160828
1762332368.375878,995.170136
1762428075.521819,998.769531
1762428076.550618,998.770142
1762428077.579386,998.770752
1762428078.608161,998.771896
1762428079.636948,998.781509
1762428079.834697,998.783798
1762428080.896673,998.785782
1762428081.958609,998.790207
1762428083.020548,998.791962
1762428084.082496,998.791962
1762428085.144491,998.786011
1762428086.206456,998.775711
1762428087.268404,998.770447
1762428088.330392,998.761291
1762428089.392347,998.755798
1762428090.454311,998.755798
1762428091.516268,998.753204
1762428092.578202,998.756790
1762428093.640086,998.759613
1762428094.701956,998.767395
1762428095.763873,998.780441
1762428096.825765,998.797150
1762428097.887633,998.813400
1762428098.949493,998.827743
1762428100.011363,998.840027
1762428101.073269,998.852158
1762428102.135190,998.862839
1762428103.197090,998.876495
1762428104.258963,998.886948
1762428105.320807,998.899231
1762428106.382642,998.908234
1762428107.444523,998.916550
1762428108.506412,998.923187
1762428109.568264,998.930511
1762428110.630081,998.936539
1762428111.691903,998.945770
1762428112.753727,998.953018
1762428113.815529,998.961487
1762428114.877335,998.967514
1762428115.939139,998.974152
1762428117.000931,998.978348
1762428118.062724,998.987045
1762428119.124451,998.995361
1762428120.186148,999.006348
1762428121.247858,999.024887
1762428122.309586,999.044342
1762428123.371315,999.062805
1762428124.433057,999.080810
1762428125.494793,999.098663
1762428126.556506,999.115601
1762428127.618205,999.131012
1762428128.679890,999.145737
1762428129.741592,999.161606
1762428130.803311,999.173279
1762428131.865054,999.181595
1762428132.926764,999.192123
1762428133.988437,999.199829
1762428135.050126,999.205399
1762428136.111851,999.213944
1762428137.173581,999.224625
1762428138.235301,999.230347
1762428139.297021,999.236755
1762428140.358719,999.242859
1762428141.420372,999.247360
1762428142.482057,999.250412
1762428143.543678,999.258652
1762428144.605302,999.262543
1762428145.666943,999.268112
1762428146.728577,999.274139
1762428147.790169,999.278183
1762428148.851794,999.280548
1762428149.913373,999.282150
1762428150.974938,999.282761
1762428152.036509,999.288177
1762428153.098030,999.294052
1762428154.159604,999.303284
1762428155.221136,999.308090
1762428156.282724,999.319611
1762428157.344355,999.324341
1762428158.405933,999.331665
1762428159.467466,999.336548
1762428160.529022,999.343720
1762428161.590578,999.347839
1762428162.652114,999.353256
1762428163.713668,999.357147
1762428164.775182,999.361877
1762428165.836693,999.367294
1762428166.898158,999.373703
1762428167.959654,999.381332
1762428169.021119,999.390411
1762428170.082595,999.394760
1762428171.144063,999.400635
1762428172.205498,999.405441
1762428173.266912,999.407425
1762428174.328376,999.407425
1762428175.389823,999.407425
1762428176.451244,999.407272
1762428177.512655,999.404297
1762428178.574043,999.400406
1762428179.635411,999.400406
1762428180.696794,999.404221
1762428181.758179,999.406204
1762428182.819550,999.411087
1762428183.880978,999.415817
1762428184.942394,999.415817
1762428186.003748,999.415512
1762428187.065137,999.409866
1762428188.126544,999.408798
1762428189.187959,999.408798
1762428190.249372,999.412308
1762428191.310781,999.420013
1762428192.372216,999.429703
1762447097.788918,997.555771
1762447098.816459,997.560959
1762447099.843982,997.566147
1762447100.871508,997.570801
1762447101.899031,997.576675
1762447102.098405,997.579041
1762447103.159084,997.579041
1762447104.219768,997.579041
1762447105.280471,997.579041
1762447106.341201,997.578583
1762447107.401926,997.576218
1762447108.462686,997.576218
1762447109.523423,997.576218
1762447110.584142,997.574539
1762447111.644811,997.573395
1762447112.705531,997.573090
1762447113.766238,997.572632
1762447114.826965,997.571182
1762447115.887710,997.571030
1762447116.948450,997.570877
1762447118.009227,997.570038
1762447119.069973,997.570038
1762447120.130693,997.570267
1762447121.191396,997.571945
1762447122.252131,997.571945
1762447123.312835,997.571945
1762447124.373578,997.572174
1762447125.434289,997.572174
1762447126.495013,997.572403
1762447127.555724,997.572403
1762447128.616448,997.573471
1762447129.677194,997.573624
1762447130.737944,997.574768
1762447131.798728,997.574844
1762447132.859439,997.576370
1762447133.920190,997.576446
1762447134.980898,997.576370
1762447136.041638,997.574387
1762447137.102375,997.574387
1762447138.163072,997.573700
1762447139.223737,997.573319
1762447140.284424,997.573319
1762447141.345163,997.573319
1762447142.405924,997.573395
1762447143.466735,997.573395
1762447144.527494,997.571945
1762447145.588273,997.571869
1762447146.649069,997.568817
1762447147.709856,997.568283
1762447148.770658,997.567978
1762447149.831419,997.566986
1762447150.892172,997.566986
1762447151.952913,997.566681
1762447153.013695,997.566681
1762447154.074508,997.565460
1762447155.135293,997.565079
1762447156.196095,997.563629
1762447157.256852,997.563019
1762447158.317594,997.563019
1762447159.378362,997.563019
1762447160.439155,997.563248
1762447161.499970,997.562485
1762447162.560748,997.562408
1762447163.621498,997.560806
1762447164.682254,997.560806
1762447165.743014,997.560654
1762447166.803784,997.560730
1762447167.864561,997.560349
1762447168.925349,997.560730
1762447169.986080,997.560349
1762447171.046817,997.559433
1762447172.107525,997.558212
1762447173.168252,997.556381
1762447174.229039,997.555847
1762447175.289794,997.554627
1762447176.350548,997.554016
1762447177.411319,997.553787
1762447178.472092,997.553787
1762447179.532854,997.553787
1762447180.593571,997.553787
1762447181.654314,997.553787
1762447182.715031,997.554398
1762447183.775754,997.554627
1762447184.836514,997.554627
1762447185.897294,997.555542
1762447186.958059,997.556229
1762447188.018793,997.556839
1762447189.079544,997.557068
1762447190.140274,997.557068
1762447191.201012,997.556229
1762447192.261730,997.555008
1762447193.322419,997.554550
1762447194.383119,997.553787
1762447195.443812,997.553787
1762447196.504495,997.554627
1762447197.565233,997.554932
1762447198.625903,997.555695
1762447199.686605,997.557449
1762447200.747276,997.558517
1762447201.807943,997.558746
1762447202.868634,997.560272
1762447203.929279,997.560349
1762447204.989977,997.561035
1762447206.050657,997.563248
1762447207.111317,997.563629
1762447208.171937,997.564468
1762447209.232589,997.566147
1762447210.293264,997.566223
1762447211.353984,997.567139
1762447212.414669,997.567215
1762447213.475366,997.567978
1762447214.536006,997.568588
1762447215.596670,997.568970
1762504099.703996,995.786591
1762504100.732677,995.787659
1762504101.761335,995.788651
1762504102.790012,995.790100
1762504103.818700,995.795288
1762504104.016545,995.795441
1762504105.078398,995.798035
1762504106.140241,995.799026
1762504107.202043,995.801621
1762504108.263867,995.802918
1762504109.325692,995.806503
1762504110.387589,995.810242
1762504111.449428,995.813065
1762504112.511231,995.816803
1762504113.573044,995.824814
1762504114.634847,995.836487
1762504115.696640,995.850067
1762504116.758466,995.872498
1762504117.820287,995.893326
1762504118.882077,995.916672
1762504119.943861,995.937195
1762504121.005580,995.960388
1762504122.067243,995.977097
1762504123.128999,995.992889
1762504124.190720,996.003571
1762504125.252476,996.010437
1762504126.314227,996.013412
1762504127.375912,996.015015
1762504128.437573,996.017456
1762504129.499250,996.024094
1762504130.560956,996.030121
1762504131.622682,996.035843
1762504132.684341,996.041107
1762504133.745993,996.047821
1762504134.807658,996.054153
1762504135.869313,996.061172
1762504136.930940,996.066513
1762504137.992627,996.073379
1762504139.054281,996.080780
1762504140.115957,996.085968
1762504141.177610,996.092300
1762504142.239262,996.100235
1762504143.300896,996.107636
1762504144.362602,996.113281
1762504145.424256,996.119843
1762504146.485883,996.119843
1762504147.547458,996.120682
1762504148.609020,996.120682
1762504149.670622,996.121292
1762504150.732210,996.121750
1762504151.793805,996.127091
1762504152.855316,996.137772
1762504153.916865,996.146774
1762504154.978382,996.152039
1762504156.039855,996.154709
1762504157.101362,996.156311
1762504158.162875,996.156311
1762504159.224351,996.156311
1762504160.285775,996.158829
1762504161.347211,996.165390
1762504162.408665,996.172333
1762504163.470096,996.180115
1762504164.531507,996.188278
1762504165.592935,996.194458
1762504166.654390,996.198273
1762504167.715838,996.204910
1762504168.777275,996.208038
1762504169.838714,996.213684
1762504170.900124,996.216049
1762504171.961499,996.219635
1762504173.022890,996.221924
1762504174.084250,996.222076
1762504175.145626,996.222076
1762504176.207003,996.218872
1762504177.268378,996.218033
1762504178.329785,996.213532
1762504179.391176,996.210480
1762504180.452554,996.210480
1762504181.513906,996.211700
1762504182.575249,996.212006
1762504183.636583,996.212006
1762504184.697922,996.212997
1762504185.759284,996.216583
1762504186.820633,996.216583
1762504187.881953,996.214294
1762504188.943271,996.213379
1762504190.004623,996.211319
1762504191.065954,996.209106
1762504192.127311,996.209030
1762504193.188653,996.208572
1762504194.250007,996.203842
1762504195.311360,996.200867
1762504196.372708,996.195602
1762504197.433981,996.193161
1762504198.495283,996.193161
1762504199.556630,996.200409
1762504200.617901,996.209412
1762504201.679211,996.222382
1762504202.740482,996.232987
1762504203.801739,996.240006
1762504204.862974,996.242294
1762504205.924143,996.242294
1762504206.985359,996.238709
1762504208.046575,996.236114
1762504209.107785,996.236114
1762504210.169044,996.236496
1762504211.230292,996.236572
1762504212.291493,996.236496
1762504213.352684,996.234360
1762504214.413898,996.227646
1762504215.475113,996.220550
1762504216.536361,996.214523
1762597114.586397,1006.903152
1762597115.615030,1006.907730
1762597116.643694,1006.912308
1762597117.672367,1006.913834
1762597118.701038,1006.917114
1762597118.898878,1006.918488
1762597119.960654,1006.917114
1762597121.022472,1006.915054
1762597122.084295,1006.915054
1762597123.146080,1006.915131
1762597124.207841,1006.919708
1762597125.269615,1006.920853
1762597126.331374,1006.927338
1762597127.393159,1006.931534
1762597128.454963,1006.936798
1762597129.516751,1006.938324
1762597130.578530,1006.939468
1762597131.640252,1006.941605
1762597132.702032,1006.941605
1762597133.763812,1006.940994
1762597134.825596,1006.939697
1762597135.887367,1006.939163
1762597136.949111,1006.937485
1762597138.010887,1006.937408
1762597139.072658,1006.936722
1762597140.134439,1006.935577
1762597141.196219,1006.932526
1762597142.258035,1006.930466
1762597143.319829,1006.927795
1762597144.381594,1006.924362
1762597145.443309,1006.920319
1762597146.505061,1006.918106
1762597147.566788,1006.915741
1762597148.628539,1006.914444
1762597149.690259,1006.910858
1762597150.751990,1006.910858
1762597151.813687,1006.911163
1762597152.875378,1006.911926
1762597153.937098,1006.914902
1762597154.998858,1006.920853
1762597156.060567,1006.922684
1762597157.122261,1006.923370
1762597158.183981,1006.922684
1762597159.245638,1006.922150
1762597160.307275,1006.922150
1762597161.368906,1006.924515
1762597162.430525,1006.932526
1762597163.492127,1006.936722
1762597164.553734,1006.940765
1762597165.615326,1006.943588
1762597166.676934,1006.943588
1762597167.738549,1006.942902
1762597168.800086,1006.942902
1762597169.861659,1006.942902
1762597170.923238,1006.941833
1762597171.984786,1006.941452
1762597173.046363,1006.941452
1762597174.107909,1006.941452
1762597175.169455,1006.943283
1762597176.230986,1006.946869
1762597177.292578,1006.951447
1762597178.354191,1006.958084
1762597179.415770,1006.960526
1762597180.477358,1006.963120
1762597181.538991,1006.965866
1762597182.600542,1006.965866
1762597183.662117,1006.965866
1762597184.723697,1006.967468
1762597185.785247,1006.969376
1762597186.846815,1006.970215
1762597187.908346,1006.970215
1762597188.969844,1006.969986
1762597190.031362,1006.969452
1762597191.092838,1006.968002
1762597192.154304,1006.968002
1762597193.215837,1006.968613
1762597194.277371,1006.971130
1762597195.338846,1006.972961
1762597196.400313,1006.976089
1762597197.461765,1006.976624
1762597198.523198,1006.977005
1762597199.584633,1006.977234
1762597200.646074,1006.978912
1762597201.707541,1006.979370
1762597202.769031,1006.981659
1762597203.830496,1006.985168
1762597204.891976,1006.985168
1762597205.953410,1006.985016
1762597207.014826,1006.983261
1762597208.076255,1006.982727
1762597209.137695,1006.982651
1762597210.199085,1006.979752
1762597211.260447,1006.977844
1762597212.321740,1006.977386
1762597213.383103,1006.972351
1762597214.444488,1006.967926
1762597215.505851,1006.964111
1762597216.567200,1006.961441
1762597217.628561,1006.959152
1762597218.689959,1006.958618
1762597219.751356,1006.956558
1762597220.812716,1006.954651
1762597221.874086,1006.950531
1762597222.935424,1006.946411
1762597223.996733,1006.941452
1762597225.058034,1006.936951
1762597226.119357,1006.932602
1762597227.180645,1006.932526
1762597228.241928,1006.932220
1762597229.303198,1006.931534
1762597230.364480,1006.931534
1762597231.425724,1006.933365
1762682708.119905,1003.860397
1762682709.147521,1003.857498
1762682710.175133,1003.855743
1762682711.202781,1003.855743
1762682712.230391,1003.856125
1762682712.429687,1003.857117
1762682713.490477,1003.857117
1762682714.551269,1003.863831
1762682715.612050,1003.869400
1762682716.672844,1003.878632
1762682717.733661,1003.892059
1762682718.794482,1003.906555
1762682719.855279,1003.917084
1762682720.916066,1003.925323
1762682721.976855,1003.932877
1762682723.037632,1003.936691
1762682724.098378,1003.939285
1762682725.159141,1003.940735
1762682726.219886,1003.941727
1762682727.280666,1003.943481
1762682728.341360,1003.944321
1762682729.402068,1003.947449
1762682730.462733,1003.947601
1762682731.523427,1003.949509
1762682732.584118,1003.953552
1762682733.644796,1003.956070
1762682734.705483,1003.956299
1762682735.766145,1003.959045
1762682736.826819,1003.959045
1762682737.887526,1003.958817
1762682738.948188,1003.941574
1762682740.008845,1003.926392
1762682741.069502,1003.926392
1762682742.130184,1003.929367
1762682743.190873,1003.930206
1762682744.251542,1003.945923
1762682745.312242,1003.961945
1762682746.372934,1003.961945
1762682747.433605,1003.951874
1762682748.494270,1003.947296
1762682749.554917,1003.942413
1762682750.615600,1003.940048
1762682751.676271,1003.940048
1762682752.736968,1003.947220
1762682753.797574,1003.948517
1762682754.858214,1003.948517
1762682755.918827,1003.947830
1762682756.979461,1003.944702
1762682758.040085,1003.938141
1762682759.100692,1003.934250
1762682760.161316,1003.928680
1762682761.221947,1003.926239
1762682762.282546,1003.921738
1762682763.343098,1003.916855
1762682764.403675,1003.913193
1762682765.464338,1003.910828
1762682766.524960,1003.907394
1762682767.585559,1003.907394
1762682768.646212,1003.907928
1762682769.706801,1003.910446
1762682770.767396,1003.917542
